text,label
"Thật tuyệt Vời ! Giá như mẹ mình cũng được nhận 1 bó hoa như vậy,xem xong mà thấy hơi cay cay mắt . cảm ơn ad nhé BIDV - Ngân hàng TMCP Đầu Tư & Phát Triển Việt Nam",0
BIDV - Ngân hàng TMCP Đầu Tư & Phát Triển Việt Nam em cũng chúc cho ad làm ăn phát đạt trong nhiều năm tới nhé .hi vọng là ad sẽ giúp những đứa con đi xa như tụi em mang tới niềm vui cho bố mẹ ah,0
"Quả là BIDV đã làm điều thật ý nghĩa từ những lời chúc tốt đẹp và những món quà tinh thần , như tiếp thêm động lực dành cho những người phụ nữ gần xa với mỗi hoàn cảnh khác nhau. Đúng như mong muốn trong lời chúc của mình khi tham gia game. Mình rất cảm ơn giá trị nhân văn của #BIDV dành tặng họ :).",0
vâng e cảm ơn ad,1
"Ý nghĩa quá, anh cố vấn tuyệt vời",0
BIDV ngân hàng của tôi ch trinh thật cảm động và ý nghĩa!,0
Ôi xúc động quá. Chúc mừng các mẹ. Cũng ước quá xá mẹ đc hạnh phúc như các mẹ được nhận hoa. Năm sau BIDV tổ chức qui mô nhiều hơn nhe ad. Để nhiều mẹ được vui. Đã tham gia. Nhưng chưa may mắn. Hihi...,0
Thật tuyệt và ý nghĩa! Tuy nhiên sẽ ý nghĩa hơn nũa khi các bạn đi tặng quà mặc đồng phục của BIDV😍😍😍,0
Ad a m gui tiet kiem ngay 26 co thay thiep va wa j dau.noi noi xao k a!,0
"đây,sao thách đố người dùng vậy trời:",0
"Qiẹt thẻ lỗi vân báo tin nhăn trừ tiên khách, xong kêt chuyen tiên hang ngay ve may 2 củ ma tiên cho ve dc 800k đt thì bảo đê kiêm tra xong thây sai lai vân la xin lôi, con lậy cụ BIDV chi nhánh Thành đô ah",0
Poster xấu tệ,0
Gỡi tiền vào đây phãi rút lẹ. 32 tỹ bị hô biến mà ngân hàng không nhận trách nhiệm. Ngân hàng nhà nước chờ cơ quan điều tra nhà nước làm việc. Thế là thế lào ?????,0
Cám ơn ah!,1
thaks ad,1
"thật sự thất vọng, 28-1 đăng kỳ tk, 28-2 bị thu phí, xong hôm nay bị thu phí tiếp, ngân hàng làm ăn linh ta linh tinh",0
Trơi! Trùng ý tưởng phòng mình quá! Cảm ơn add,1
FUCK DEP DM ĐUNG GUI TN SÔ DT KHUUÊN MÃI ĐÉO AI RÅNH NGHE CHUYEN RUÔI BU C NGUA DEP ME BIDV ĐI,0
DEP BÕ TŮ NGŪ PHÁT TRIÊN ĐI PHÁT TRIÊN ĐÂU KHÔNG THÂY .CHI THÂY RĂC RÔI MÂT THÖI GIAN,0
"Tôi có quan hệ rat tot vơi bidv Dak Nông trong xu lý các t/c tin dụng, trong giao dịch tiet kiệm nhung cũng rât buon về cach xu lý của chi nhánh Dak mil, hôm nay tôi lại ra làm tt rút TSĐB xem có đuoc không, mat nhieu thoi gian quá. Đt cua toi 0982115735",0
TOI CÓ NHIÊU THĂC MĂC VÀ BUC MINH VØI CHI NHÁNH OF NGÂN HÀNG BIDV TAI Q.TÂN BÌNH. TÔI MØ 2 TK TAI CHI NHÁNH Q.TBINH.1 VND VÀ 1 USD.SAU KHI MØ TK NHÂN VIÊN NÓI SE GUI TN VÀ PASSWORDS VÔ SDT OF TÔI.NHÛNG SAU 2 NGÀY TÔI VÂN KHÔNG NHÂN ĐUOC..LĄI PHÅI QUAY LĄI .LÂN 2;  NV CHO PASSWORDS CHÍNH TAY  VIET RA TÖ GIÂY.VÌ LÝ DO TÔI PHÅI ĐI CÔNG TÁC XA.SAU KHI ĐĂNG KÝ KIÊM TRA TK ONLINE TÔI CŪNG KHÔNG ĐUOC HUÓNG DÂN ĐÔI PASSWORD.LÂN 3 :  QUAY LAI TÔI MUÔN BÕ TIÊN VÔ TK. VÀ ĐUOC NV BÅO VÊ HUONG DÂN ĐÔI MK Ø CÂY ATM. SÁNG HÔM SAU LÀ T7 TÔI SØ Ý NGHI NH LÀM VIÊC VÌ TK KIÊM TRA ONLINE OF CHÔNG TÔI KHÔNG THÊ VÔ ĐUOC.CÒN TK OF TÔI NV BÅO VÊ HUONG DÂN PASSWORD ĐÃ BI LÔ TÔI MUÔN ĐÔI NHUNG NHIÊU LÂN KHÔNG ĐUOC.NÊU TRONG TK OF TÔI CÓ TIÊN THI LIÊU SÔ TIÊN CÓ ĐUØC AN TOÀN KHÔNG ? HAY BI CHUYÊN QUA TK KHÁC??NV BÅO VÊ HÕI NÊU MUÔN ĐÔI PASSWORD TK OF CHÔNG TÔI THÌ SĒ HÔ TRØ.ĐÃ NÓI SAU 1 TUÂN MØ TK KHÔNG 1 LÂN NÀO VÔ ĐUØC.TÙ XA GOI VÊ VNAM ĐUOC NV OF CHI NHÁNH Q.TÁN BÌNH CHO SDT TÔNG ĐÀI.NV NÓI GIONG MIÊN BĂC NHĂC MÁY NGHE ĐUOC 1.2 CÂU KHÔNG BIÊT HIÊU HAY CÔ TÌNH KHÔNG HIÊU KHI TÔI NHĂC ĐI NHĂC LAI NHIÊU LÂN LÀ TK OF CHÔNG TÔI KHÔNG THÊ ENTER.MØ 2 TK VÀ 2 TÊN CŮA 2 VØ CHÔNG .TAI SAO TK OF TÔI VÔ ĐUOC TK OF CHÔNG TÔI LÀ NGUOI NÚØC NGOÀI THI KHÔNG VÔ ĐUOC?  NV VĂN VĘO HÕI TÔI CÂN HÔ TRØ GI? TÔI TRÅ LÖI CÂN GIÅI ĐÁP TAI SAO KHÔNG VÔ ĐUOC TK.NV BIDV NÓI VØI CHÔNG TÔI HOI MÃ ID.TK LÀ GÌ? TK CHI LÀ CÁI THĖ NHUNG TRONG THĖ CÓ TIÊN LÀ THĖ BÍ MÂT QUYÊN RIÊNG TU CŮA CÁ NHÂN MÔI NGUÖI MÖ TK ĐÊ CÂT GIU TIÊN YÊN TÂM VÀ AN TIÀN?? TK OF TOI THI BI LÔ.TK OF CHÔNG TÔI NV BIDV MUÔN BIÊT .KHI CHÔNG TÔI KHÔNG MUÔN TIÊT LÔ.TÔI NÓI CHUYÊN THI NV BIDV NÓI KHÔNG THÊ CHŮNG MINH LÀ NGŮOI THÂN KHI CHĪ NÓI QUA ĐT.LÀ NV NGÂN HÀNG CHĂM SÓC KHÁCH HÀNG MÀ NGHI NGÖ VÂY LÀM SAO CHÚNG TÔI CÓ THÊ TIN TUONG MÀ TIÊT LÔ PASSWORD KHI CHI NGHE QUA ĐT? XIN HÖI GIO TK OF TÔI SĒ BÕ LUÔN KHÔNG DÙNG NUA CÒN TK OF CHÔNG TÔI.MUÔN CHUYÊN TIÊN TÙ NÙØC NGOÀI VÔ TK OF BIDV NHJNG KHÔNG KIÊM TRA ĐUOC VÂY CÓ AN TOÀN ? OR 1 AI ĐÓ SAU KHI MØ TK CHO VØ CHÖNG TÔI RÔI TŮ ĐÔI MÂT KHÂU KHI CÓ TIÊN TRONG TK .SĒ CHUYÊN QUA 1 TK KHÁC VÂY LÀ CHÚNG TÔI SĒ KHÔNG CÓ BĂNG CHUNG GI VÀ KHÔNG CÓ CÁCH NÀO ĐÊ ENTER KIÊM TRA OR ĐÔI PASSWORD? CHÂN THÀNH CÁM ØN. Email of toi .Promiselove2512@yahoo.co.uk,0
TÔI CŪNG XIN GÓ0 Ý .NV NH BIDV CHUA NGHIÊM TÚC.TÙ XA GOI VÊ GIÅI ĐÁP THĂC MĂC OF TÔI MÀ CÁU GĂT.TRÅ LOI THĖ CUA TÔI GIU KHÔNG AI LÀM GÌ ĐUOC.ĐÚNG..NHŮNG TK OF TÔI KIÊM TRA ONLINE NV BÅO VÊ ĐÃ BIÊT.KHI CÓ TIÊN TRONG TK THI CÓ THÊ CHUYÊN TIÊN ONLINE QUA TK KHÁC CHI CÂN 2 PHÚT LÀ XONG? XIN GIÅI ĐÁP DÙM TÔI,0
Dep fbook BIDV ĐI KHONG LÔ TÂY MOI NGUOI LÊN ÁN,0
TÂY CHAY BIDV .BIDV KHÔNG NGHIÊM TÚC BIDV TRÌ HOÃN NV BIDV LÀM VIÊC KHÔNG TTÁCH NHIÊM,0
Cảm ơn bn,1
Cảm ơn ad :),1
Tuyệt  vời,0
"Bỏ đi anh , bọn này chán lắm !",0
"Bài này của NH bịp đấy, làm thẻ xong đặt lịch lúc nào cũng hết chỗ. Đừng có dại, mất thì giờ😓",0
cảm ơn,1
Gớm  quái  bồ,0
Chúc mừng bidv,0
Chúc mừng sự phát triển của BIDV Việt Nam!,0
Chúc mừng Bidv ngày có càng nhiều chi nhánh ở nước ngoài!,0
Chúc mừng BIDV,0
Chúc mừng BIDV,0
"BIDV dịch vụ thì chậm chạp, mất thì giờ, lại còn rườm rà thủ tục kiểm tra. Trong khi bọn Vietcombank chưa đầy 1 phút!",0
Cảm ơn bạn,1
Sao lắm khe nhận tiền thế admin,0
Cảm ơn BIDV ! Một clip mang tính nhân văn sâu sắc ! BIDV là ngân hàng mà nhiều người bạn của tôi đang làm nhất cũng là ngân hàng mà tôi và cty của tôi sẽ luôn gắn bó và đồng hành >3,0
vâng e cảm ơn,1
Cảm ơn BIDV nhé,0
Cảm ơn A cố vấn của BIDV mình đã liên hệ và được giải quyết rồi.,1
cảm ơn bạn nhiều,1
Ng đàn ông kiên trì 👌 nhưng bidv chỉ im cmn lặng,0
Chúc BIDV có mùa trung thu vui vẻ nhé,0
Dạ. E nhạn đc phản hồi rồi ạ. Rất thích cách làm việc của phòng hỗ trợ khách hàng bên mình,1
Chúc BIDV & Anh cố vấn có một mùa trung thu đầy ý nghĩa,0
dịch vụ của ngan hàng rất k ổn....k thể giao dịch vào lúc 10h30p 11/5/2017,0
Cam on a nhiu,1
Cảm ơn ad nhé,1
Anh e đừng ngu mà mở thẻ cái ngân hàng này nhé. Quá nhiều loại phí vô lý. Vãi luyên. Tẩy tray ngan hàng bidv,0
Mk cung dang dung the ma chang thay ns  j h len day moi bk..vl,0
"Quản lý tk,phí j 33000d/năm. Trong khi hệ thống ATM ko đáp ứng dc nhu càu khách hàng toàn phải thực hiện giao dịch ngoài ngân hàng. Đábg lẽ ngân hành bidv ko phát triên dc máy ATM thì phải trả pgis cho khách hàng rút tiền mặt ngòi pos gua bidv. Phí gì mà lắm pgis thế. Tôi dùng viêtcombank máy ATM nhìu. Họ có thu phí chồng phí như mình đâu. A e tẩy tray bidv. Đúng gió thui ko bao giờ trúng thưởng đâu",0
Thẻ Bidv luôn trong tình trạng ko giao dịch được. Nản,0
Dm ngan hang gi di sao ke luong 12thang  la 9to no lay phi 90k. Vi chi 1to 10k. Di an cuop me cho roi,0
Dot xuat gi ma so ke 1to 10k. Co di an cuop thi dung hon,0
Con chuyen nay nua.minh vo goi  tien vo tai khoan cho ban thi nv ngan hang thu phi 6k minh dua 7k nv cũng  ko thèm thoi lai hay noi 1cau gi nua. Tuy la 1k ko den dau nhung cung fai noi sao chu. Minh lam an ma khách hang la thuong de dung ko,0
Lên ngân hang hỏi vay vốn. Bọn nó bảo em đợi đầu năm 2018 nhé. Giờ ko cho vay vcc. Chả hiểu ngân hàng gì.,0
Cảm ơn ah,1
"Đừng nghe bọn này nó xàm .nay mất toi cả buổi đi tới đó hỏi làm cái thẻ tín dụng mà nó bảo fải có nhà ở đây ...mẹ kiếp có nhà ở đây thì giầu con mẹ nó rồi cần chó jì fải làm cái thẻ đó làm jì ,mất công ...tưởng chỉ cần lương chuyển khoản wa BADV và cmnd ,bản hợp đồng là ok rồi .mẹ kiếp ....thất vọng vô cùng ...",0
Đăng bidv online ở chi nhánh sao băt ra chi nhánh lấy mật khẩu bidv online mà ko gửi về sđt như bao ngân hàng.chứng tỏ bidv dịch vụ chăm sóc kh kém.tổng đài nói k đúng gì.đki đc rồi kêu ko lát sau lại bảo ko cấp trực tuyến như này bidv kém thật đội ngũ nv kém thế,0
"Chi nhánh quái gì đăng kí có mk rồi mà con bé tổng đài chăm sóc khách hàng lúc nó bảo chưa đki xong nó bảo k cấp mk qua gọi?nói dối quanh ,techcombank nó đki online là gửi mk luôn bidv nhì nhằng vãi đái",0
Đáng lé khách hàng quên chúng mày phải hiểu phải nói chúng mày cũng im chả cần chúng mày k gửi tn mk về sđt KH đăng kí à chúng mày kém lắm,0
Cảm ơn bạn,1
"Hơi bị lâu bạn, mình làm ở acb chỉ khoảng 30'",0
Khó ăn lắm,0
Phí chồng Phí làm ăn kiểu này khó sống quá,0
Rất hay và tiện lợi nè,1
BIDV dạo này trừ phí nhiều quá.Phi QLTK trừ quí 3 rồi mấy hôm sau quay lại trừ tiếp quý 1.Mà qui1 thì hôm trươc lại trừ rồi.Gần đây nhất trừ phí gì đó 16k nữa.Không rõ là phí gì luôn.1 tháng bay 50k tiền phí ??????,0
"Rõ là tiền của mình cho họ mượn khi rút qua atm mà vẫn mất phí, quá vớ vẩn",0
ở đây thủ tục cứng nhắc k bằng ngan hàng khác.,0
"Làm ăn như cứt, giao dịch thì chậm, đã thế đăng nhập vào tài khoản thì toàn bị ngẽn",0
Cảm ơn ad,1
Mìh thích BIDV NHẤT❤️❤️❤️,0
Đứng đầu mà lên vay tiền thái độ như cc,0
Nói mẹ thẳng ra bao nhiêu tiền cho dễ đỡ mât thời gian. Lằng nhằng,0
Ngan hang lua tot nhat vn,0
T thấy thủ tục vay vốn quá cứng nhắc. Hình thức thanh toán dịch vụ (nước) k liên kết vs cty nước sạch,0
Ko ăn thua. Làm sao mà là số 1 đc. Khi ngày 15/9 lên hỏi bidv chi nhánh chũ lục ngạn bắc giang vay vốn thế chấp sổ đỏ ko dc. Vay qua thẻ lương cũng ko cho vay. Trong khi đấy tao xuống agribank. Vay 100tr 3 hôm có tiền,0
"Ngân hàng vì khách hàng, nhiệt tình, nhanh gọn, lãi suất quá tốt cho những ngừoi làm kinh doanh",1
Nhìn hoành tráng quá. Nói chung là mình vẫn luôn thích BIDV<3,0
Qua 45ngay thử xem. Lãi cắt cổ. Không Tin thì cứ thử là biết.,0
"ua dai thi tot nhug ma cai nhan vien lam the phan biet doi xu xem thuong ngkhac ko mun lam,da ra cai chi nhanh BIDV o nhon trach dong nai lam ma ho noi giong nhu minh ko biet gi ca..botay cai con nguoi cai ca nhan cui bap",0
"Mình thấy mỗi ông Nông Nghiệp mới tỏ ra chảnh choẹ! Chứ đã giao dịch thì thấy nhanh,gọn,lẹ,phục vụ tốt nhất là Vietcombank,BIDV",1
"Tất cả các chi nhánh của bidv đề chán ngắt, làm việc kiểu con cháu xin vào, kiểu ngân hàng nhà nước mà, sang ngân hàng cp tm thấy khác ngay,hoặc ngân hàng quốc tế thì hay hơn.",0
Có ý kiến là lãi xuất vay cao hơn các đơn vị bạn.,0
"Bidv gì chứ lừa đảo hả, gọi điện thì chẳng thèm tư vấn tắt máy luôn. Chẳng bao giờ muốn đăng ký gì bên ngân hàng này cả, bực mình",0
thank,1
M ra ngan hàng rùi nhưng còn bắt làm đơn khiếu nại cơ . Thủ tục lằng nhằng lắm,0
"Cám ơn Anh Cố Vấn, các thông tin rất hữu ích!",1
chúc BIDV luôn phát triển nhé,0
Chúc mừng BIDV phát triển hơn nhé,0
chúc mừng BIDV - Ngân hàng TMCP Đầu Tư & Phát Triển Việt Nam,0
Cài mấy ngày nay báo lỗi hoài. Dt hotline hỏi thi ban suot chưa hỏi dc,0
"Vang, cam on anh a",1
Thank a cố  vấn  nhé,1
Thank for  BIDV - Ngân hàng TMCP Đầu Tư & Phát Triển Việt Nam .,0
Cảm ơn Anh Cố Vấn nhiều nhé!,1
"Qua thời gian, lãi thả nổi trả banh xác.",0
"Đề nghị BIVD nâng cấp dịch vụ máy ATM, máy hoạt động chậm ì ạch, tương tác rất kém!",0
Cảm ơn bạn,1
Gửi tiền tại BIDV vừa có ưu đãi vừa an toàn,0
"Cảm ơn ad, nhờ ad check inbox giúp!",0
da gui thông tinm cam on ad ạ,1
Xin cam on anh co van nhe,1
Giờ bên BIDV có tiện ích hay quá,1
Cám ơn Ad nhiều nhé.,1
Thank ad nha,1
Vâg e cảm ơn ạ,1
Dịch vụ thật tiện ích đấy Bidv,1
"dạ, cảm ơn ad ạ",1
Cảm ơn Anh Cố Vấn ạ,1
"có mùi lừa đảo ở đây, 1 là ad cố tình cho người nhà, 2 là ad quá ngu :). không đủ khả năng để hiểu những gì mình viêt, mình đưa ra",0
Cảm ơn Admin :D,1
Cam on ah,1
Cam on ah,1
Các dịch vụ của BIDV thực sự rất thiết thực và tiện dụng!,1
cảm ơn ạ,1
E cảm ơn anh ạ,1
Cảm ơn ad,1
"yêu cầu ad xem lại thái độ phục vụ , tư vấn cho khách hàng tại chị nhánh tây nam uông bí ( quảng yên ), không thể chấp nhận được. Mở tk doanh nghiệp 8 ngày không xong.",0
"Wow, quà hấp dẫn quá luôn nè, hãy cùng đồng hành cùng BIDV và để BIDV chăm sóc cuộc sống chúng ta😊",0
Đồng hành cùng Bidv luôn được những ưu đãi tốt nhất,0
Tuyệt vời ! Chuyển tiền Bidv rất cạnh tranh và nhanh gọn,1
Tiện lợi quá luôn❤❤ Dự là ủng hộ BIDV dài dài😊,1
"nói chung là mình rất ưng các dịch vụ bên BIDV - Ngân hàng TMCP Đầu Tư & Phát Triển Việt Nam , giải quyết rất nhanh và gọn",1
"Nói thật nha. Lãi xuất quảng cáo thấy hấp dẫn sao mà ra chi nhánh thì báo lên 10,5/%/năm còn chưa tính bảo hiểm gì đó nữa",0
cam on bidv nha,0
"Oke,cam on BIDV nhe.",0
Cảm ơn ad!,1
Thanks ad nhiều ạ,1
"Vừa rồi mình mua xe oto, Bidv dịch vụ rất chuyên nghiệp và lãi suất hấp dẫn! Ngân hàng tốt nhất mình biết!",1
Xin cam on ad,1
Thủ tục quá khó làm 😪,0
Cám ơn ad,1
K dễ ăn đâu mà,0
Xàm,0
Lừa đảo,0
👍 cặc,0
Thank bạn nhé,1
e cảm ơn ad,1
BIDV rất loằng ngoằng. Cái smart banking vs BIDV online là 2 cái khác nhau. Sao ko gộp lại là 1.,0
Xàm c,0
Nhân viên thì cũng được mà thủ tục rất rườm rà . Cái gì cũng tự làm hết mệt ko tả nổi,0
Thủ tục còn rườm rà.thái độ nhân viên vay vốn còn khinh khinh ng thế nào ấy,0
lai con lua cho vay,0
"Nói không như này ai chả nói đc, mà nói không thì ai mà tin được. Chả có cái gì để kiểm chứng, tự nhận nằm trong top.",0
website giao dịch trực tuyến chuối bỏ Xừ! k thân thiện! 🤔,0
"nhớ hồi trước khoảng 1 năm rồi, có nv tổng đài gọi hỏi góp ý về bidvonline, nói quá trời luôn mà đến giờ website k thay đổi là bao 🤔",0
"Chúc mừng BIDV! Một cột mốc ghi nhận sự cố gắng, quyết tâm của toàn thể BIDVers, chẳng mấy chốc mà sẽ lọt tốp 300 Ngân hàng lớn nhât thế giới :))))",0
Cám ơn bạn,1
BIDV - Ngân hàng TMCP Đầu Tư & Phát Triển Việt Nam thoi bo di ngan hang may anh thi chi co khách hang goi tiền ty thi moi la VIP con tui nay chi du đuợc một nam hai ba chuc triệu la cung nen quy vi đau can cau thi lam gì . Nhung voi ngan hang bidv thi xin phép một dong toi cung khong de o ngan hang quy vi nua nhe chan thanh cam ổn da tra loi,0
Đây có phải là ngân hàng lừa đảo,0
"BIDV - Ngân hàng TMCP Đầu Tư & Phát Triển Việt Nam ok có thể các bạn đã cải thiện, cảm ơn các bạn đồng hành cùng người vay để cùng có lợi",0
Minh thich bidv cu cuoi thang lai co tn nhan luong,0
Vâng cảm ơn a,1
Ngân hàng với dịch vụ tốt nhất mình biết ! 12 năm cùng đồng hành và rất hài lòng ! Bidv,0
Nhiều chính sách,0
Cám ơn ad ạ,1
Chất quá!,0
Ngân hàng ức chế vkl . Gọi tổng đài bận bận cc,0
mua 2 cái thẻ viettel 200k mã thẻ và seri 15 số.gọi tổng đài bận từ trưa gọi đéo đc cay,0
Làm ăn chán vcc .,0
mua thêm cái nữa vẫn sai.dỡ cái biển hỗ trợ 24/7 đi,0
Bidv bị hack r nhìn quả ảnh bìa vl thật th nào ngu bị lừa ráng chịu,0
bidv trừ nhiều loại phí thẻ ATM quá đi. đang suy nghĩ có nên duy trì ko đây,0
Ngân hàng đợi hàng tiếng đồng hồ có vài người mà làm việc lề ma lề mề.,0
"Thanks BIDV, mong là sớm khắc phục được.",1
Cám ơn ad nhiều,1
Hoan hô BIDV! Tôi yêu BIDV!,0
BIDV thật tuyệt nhân viên thân thiện giám đốc chị nhánh rât cởi mở,0
E cảm ơn ad ạ. E lấy được rồi ạ,0
tôi rất hài lòng với ngân hàng bidv,0
Chúc bidv năm mới thắng lợi mới đồng hành cùng phát triển,0
Chúc BIDV ngày càng thịnh vượng. Chúc anh cố vấn mạnh khoẻ hạnh phúc nhé,0
M da thực hiện giao dịch khác. Mong rằng sẽ trả lại tiền cho m. Cảm ơn BIDV đã trả lời,0
"8/3 – LÀ PHỤ NỮ SẼ CÓ QUÀ, <3 cảm ơn BIDV - Ngân hàng TMCP Đầu Tư & Phát Triển Việt Nam đã dành bó hoa đẹp này cho mẹ của mình",0
cảm ơn BIDV - Ngân hàng TMCP Đầu Tư & Phát Triển Việt Nam đã tóm lược 1 phần lời chúc dành cho mẹ mình,0
Càng ngày càng chuyên nghiệp thế này. Tự hào BIDV quá.,0
Cảm ơn BIDV đã giúp mình gửi lời yêu thương đến mẹ nhân ngày 8/3. Mẹ mình rất vui. Yêu BIDV nhiều nhiều.,0
Đã dùng ! Chuyển khoản đến 1 ngày cũng ko nhận đc ! Gọi tổng đài thì ko một ai nhấc máy !!!! Dịch vụ quá tồi,0
"Sao mà sáng tới giờ mih chuyển khoản trên Mobile Banking ko đc, bực mih ghê. Điện thoại 1900545413 thì toàn bận,",0
Dạ e cam ơn .,1
Sao em mở thẻ trước lễ 2/9 khoảng 1 tuần rồi mà sao ko thấy ngân hàng liên lạc để lấy thẻ gì hết ta,0
Đã vậy rút tiền thì ko thấy tin nhắn gửi đến,0
K gọi đc bạn ơi,0
Vừa làm xong thẻ thì có mấy chuơng trình KM nối tiếp nhau luôn. haizzz,0
thẻ của e k rút dx cây vietcombank chả bt bị j đy qa cây ATM của ngân hàng khác thy rút đx,0
"Sao k phát hành thẻ online cho tiện KH nhỉ, mỗi lần đến ngân hàng chờ dài cả cổ",0
Mình chuyển tiền nhằm taì khoản. Lúc bấm số tài khoản và số tiền mình chưa bấm enter chưa hiện tên người nhận thì đã chạy. Do lỗi ở máy. Mình báo Vietcombank hẹn liên hệ người sử dụng tài khoản nhằm. Rồi chuyển lại. Mình đến Vietcombank bảo không liên hệ được. Bảo mình tự liên hệ. Vậy xin hỏi. Vietcombank thu phí tất cả các loại phí. Đúng luật ngân hàng phải giải quyết và chuyển trả lại cho mình. Giờ gọi tổng đài cũng không giải quyết. Xin hỏi giờ mình phải làm sao. Mình trình báo công an hay sao. Không còn niềm tin vào Vietcombank.,0
Thật sự mình rất hài lòng khi làm việc với Vietcombank.,1
Mình rất thích phong cách làm việc của NV Vietcombank. Mình mong rằng cứ như thế này Vietcombank sẽ chiếm lĩnh toàn bộ thị trường VN.,1
Nay mk đi làm thẻ tại chi nhánh hà tây . Tưởng k mất phí mà vẫn mất 50k duy trì tài khoản là s nhỉ . Bạn mk hôm truoc làm k mất đồng nâu trong tk vẫn có 50k k phải đóng phí đó,0
"vcb cho mjh hỏi tại sao mình đi rút tiền tại cây mà không rút được vậy toàn bảo thẻ bị tạm khóa nhưng khi ra ngân hang để mở khóa cũng không được là sao , mình không thể hiểu được ngân hàng làm việc kiểu gì , không uy tín",0
"VCB cho mình hỏi là mình dùng thẻ connet24h, mình ra cây đăng ký sms banking thì được báo là sđt đã được đăng ký nhưng sao có người gửi tiền vào tài khoản của mình mà mình không nhận được thông báo gì, vs lại ra cây kiểm tra cũng không thấy có là sao vậy",0
phổ yên ko có.mỗi lần gửi pải đi xa.bất tiện lămd,0
"Giao diện mới mình log vô ko thấy mục ""giải đáp trực tuyến"" nằm ở đâu hết",0
"Rất nhiều lần ck bi tính phí 3,300đ ngay cả tk người hưởng cùng vcb .... Cần một lời giải thích rõ ràng và công khai?",0
Vẫn chưa có thanh toán tiền điện miền Tây,0
"add ơi....trước khi thay đổi giao diện, chuyển khoản không mất phí...sau khi thay đổi lại tính phí 3,300đ cho mỗi lần chuyển khoản....ặc ặc ngay cả vcb với nhau cũng tính phí như ngoài cảm thấy mất mát.",0
"Minh su dung thay ok lam ma,chua gap truong hop nhu ban Duan lee va Ngo hoan noi",1
"bạn Nha Tran đã thử ck qua ibanking chưa, mình ngày nào cũng phải ck và lần nào cũng 3,300đ ngay cả vcb với nhau",0
"VCB Mobile B@bking. Chuyển rất nhanh. Giao diện đẹp, thân thiện. Dễ thao tác. Miễn phí ck.",0
"Từ lúc thay đổi giao diện thì sử dụng smartphone k thao tách đc? VCB nghiên cứu giúp đi nhé, trên máy tính thì rất ok, còn trên smartphone thì lại k dùng đc.",0
App thi loi len loi xuong te hon vo thang dau,0
Mình đăng kí dịch vụ báo tin nhắn về điện thoại lâu nay rút tiền chuyển tiền đều báo vào điện thoại nhưng giao này ko báo là sao nhỉ . mọi người gửi tiền đt ko báo gì cả.,0
"Hàng tháng trích tk thu gốc lãi không nhận đc tn báo biến động số du. Tk lúc báo lúc k, rất bực mình.",0
"Nhiều lúc ko báo, hoặc báo rất chậm. Đề nghị sửa lỗi. Em dùng cả sms cả mobie banking là 20k phí 1 tháng. Nhưng dịch vụ chưa hài lòng lắm",0
Ko hẳn bạn ơi. Chuyển khoản thì mail báo liền. Nhưng tiền vẫn chưa có. Tấm 15p sau sms đến thì lúc đấy mới có tiền. Haizzzz,0
Vĩnh phúc quê mình đẹp tuyệt vời😄😄😄,0
hay quá,0
Có 2 thẻ. 1 thẻ bình dương 1 thẻ hcm. Khi đến điểm giao dịch yêu cầu nhân viên đk banking với sms chủ động cho thẻ bình dương và ghi rõ số thẻ. Nhưng lúc về mới biết là nhân viên đk thẻ hcm. Giờ không có sd thẻ hcm nên tiền trong thẻ chẳng có mà hằng tháng trừ tiền hoài,0
Bao giờ thì ứng dụng mobile được cải thiện vậy? Chán quá mất thôi,0
thế nào mà tôi gọi tổng đài máy cuộc k trả lời mà vẫn bị trừ tiền đt vậy.làm ăn kiểu gì đây.,0
"Bên mình coi inbox k vậy, k thấy trả lời, dki báo về dt, àm ck online k báo về, sao ck. Làm ăn kỳ cục quá",0
"Mình chuyển tiền 250k, hệ thống báo trừ 961k, gọi điện mấy cuộc rồi không thể gặp đc tổng đài. Các bạn vui lòng liên lạc lại",0
"VCB ơi, mình đã đóng thẻ Debit ở VCB (chuyển sang dùng Credit) vì mất thẻ nhưng vẫn nhận đc tin nhắn SMS báo thẻ Debit bị lỗi thanh toán ở đâu đó (non-electric transaction) :-/ mà VCB quản lý thẻ theo chi nhánh nên mỗi khi có việc cứ phải qua đúng chi nhánh bất tiện quá.",0
"Tôi thích màu xanh vietcombank, nó mang lại nhiều phú lộc, màu của sự nảy nở xanh tươi. I love VCB",0
"Mà mới mở tk ở ngân hàng chi nhánh bắc sài gòn chiều qua, thái độ nhân viên quá tệ. Cách nói chuyện với khách hàng k thân thiện, mình ngồi chờ, nhân viên nghe điện thoại ba vụ nhà đất, nản hết sức. Nhân viên quầy 5 đó ạ",0
hihi mình thích vỏ bọc hộ chiếu,0
quà chẳng hấp dẫn :v,0
"KLQ, nhưng nhân viên vietcombank đừng tỏ ra kênh kiệu vs khách hàng nhé, khách hàng gọi điện lên hỏi thì trả lời cho đến nơi hộ cái, họ gọi họ trả tiền nhé, làm gì mà chưa nói xong đã tắt máy k chào, nói thì chống không, đến là nản cái thái độ. ở 444 Nguyễn Trãi HN đó.",0
